pos/train/object0103.view02.png 1 0 0 480 640
pos/train/object0089.view03.png 1 0 0 640 480
pos/train/paris_145.png 1 0 0 1024 711
pos/train/object0103.view04.png 1 0 0 480 640
pos/train/monge_33.jpg 1 0 0 529 311
pos/train/object0048.view03.png 1 0 0 480 640
pos/train/paris_146.png 1 0 0 944 1024
pos/train/object0114.view02.png 1 0 0 480 640
pos/train/object0027.view01.png 1 0 0 480 640
pos/train/paris_114.png 1 0 0 1024 532
pos/train/paris_080.png 1 0 0 1024 530
pos/train/s_f_005.png 1 0 0 1024 805
pos/train/paris_075.png 1 0 0 1024 545
pos/train/paris_112.png 1 0 0 1024 504
pos/train/object0060.view05.png 1 0 0 480 640
pos/train/facade_25.png 1 0 0 688 410
pos/train/cmp_x0147.jpg 1 0 0 1024 743
pos/train/facade_0_0091989_0092172.png 1 0 0 315 480
pos/train/monge_5.jpg 1 0 0 662 280
pos/train/monge_26.jpg 1 0 0 547 280
pos/train/cmp_x0162.jpg 1 0 0 214 457
pos/train/cmp_x0096.jpg 1 0 0 1024 494
pos/train/object0118.view03.png 1 0 0 480 640
pos/train/facade_56.png 1 0 0 635 322
pos/train/paris_013.png 1 0 0 1024 518
pos/train/facade_2.png 1 0 0 572 313
pos/train/object0040.view04.png 1 0 0 480 640
pos/train/object0019.view02.png 1 0 0 480 640
pos/train/object0043.view02.png 1 0 0 480 640
pos/train/object0099.view05.png 1 0 0 480 640
pos/train/paris_068.png 1 0 0 1024 507
pos/train/paris_010.png 1 0 0 1024 647
pos/train/object0065.view04.png 1 0 0 480 640
pos/train/monge_29bis.jpg 1 0 0 530 362
pos/train/object0109.view01.png 1 0 0 480 640
pos/train/cmp_x0058.jpg 1 0 0 1024 752
pos/train/cmp_x0061.jpg 1 0 0 732 1024
pos/train/monge_31.jpg 1 0 0 568 385
pos/train/paris_038.png 1 0 0 1024 699
pos/train/timisoara_008.png 1 0 0 827 1024
pos/train/barcelona_019.png 1 0 0 1024 680
pos/train/n_y_005.png 1 0 0 1024 636
pos/train/facade_48.png 1 0 0 679 377
pos/train/object0038.view02.png 1 0 0 480 640
pos/train/object0108.view04.png 1 0 0 640 480
pos/train/paris_064.png 1 0 0 1024 683
pos/train/paris_050.png 1 0 0 1024 593
pos/train/n_y_017.png 1 0 0 1024 321
pos/train/facade_16.png 1 0 0 715 390
pos/train/paris_100.png 1 0 0 1024 436
pos/train/object0074.view02.png 1 0 0 640 480
pos/train/object0107.view03.png 1 0 0 480 640
pos/train/facade_7.png 1 0 0 666 238
pos/train/object0002.view04.png 1 0 0 480 640
pos/train/facade_42.png 1 0 0 583 366
pos/train/object0076.view02.png 1 0 0 640 480
pos/train/paris_062.png 1 0 0 1024 649
pos/train/cmp_x0026.jpg 1 0 0 661 1024
pos/train/paris_069.png 1 0 0 1024 551
pos/train/facade_0_0072055_0072278.png 1 0 0 364 440
pos/train/object0003.view03.png 1 0 0 480 640
pos/train/object0114.view01.png 1 0 0 480 640
pos/train/object0032.view02.png 1 0 0 640 480
pos/train/object0007.view04.png 1 0 0 480 640
pos/train/cmp_x0003.jpg 1 0 0 1024 636
pos/train/monge_40.jpg 1 0 0 536 346
pos/train/paris_147.png 1 0 0 1024 909
pos/train/facade_0_0078295_0078500.png 1 0 0 315 317
pos/train/facade_0_0099003_0099285.png 1 0 0 404 396
pos/train/facade_24.png 1 0 0 694 332
pos/train/monge_68.jpg 1 0 0 544 306
pos/train/barcelona_004.png 1 0 0 691 1024
pos/train/facade_46.png 1 0 0 744 548
pos/train/paris_149.png 1 0 0 1024 451
pos/train/object0002.view03.png 1 0 0 480 640
pos/train/obj6__4.jpg 1 0 0 320 240
pos/train/n_y_012.png 1 0 0 1024 497
pos/train/paris_066.png 1 0 0 831 1024
pos/train/paris_032.png 1 0 0 1024 866
pos/train/object0088.view01.png 1 0 0 480 640
pos/train/object0024.view05.png 1 0 0 480 640
pos/train/object0115.view04.png 1 0 0 480 640
pos/train/s_f_003.png 1 0 0 1024 786
pos/train/monge_8.jpg 1 0 0 629 323
pos/train/cmp_x0089.jpg 1 0 0 1024 781
pos/train/object0099.view01.png 1 0 0 480 640
pos/train/monge_65.jpg 1 0 0 514 277
pos/train/monge_34.jpg 1 0 0 575 241
pos/train/facade_30.png 1 0 0 681 468
pos/train/object0047.view03.png 1 0 0 640 480
pos/train/obj17__3.jpg 1 0 0 320 240
pos/train/object0070.view04.png 1 0 0 480 640
pos/train/s_f_000.png 1 0 0 967 1024
pos/train/facade_4.png 1 0 0 668 490
pos/train/paris_086.png 1 0 0 1024 392
pos/train/obj8__1.jpg 1 0 0 240 320
pos/train/facade_0_0084222_0084424.png 1 0 0 370 359
pos/train/paris_098.png 1 0 0 1024 397
pos/train/facade_0_0078702_0078926.png 1 0 0 335 374
pos/train/facade_26.png 1 0 0 676 371
pos/train/monge_80.jpg 1 0 0 551 278
pos/train/object0068.view03.png 1 0 0 480 640
pos/train/object0072.view01.png 1 0 0 480 640
pos/train/facade_14.png 1 0 0 637 348
pos/train/object0037.view04.png 1 0 0 640 480
pos/train/object0104.view01.png 1 0 0 480 640
pos/train/paris_127.png 1 0 0 1024 497
pos/train/object0091.view03.png 1 0 0 480 640
pos/train/paris_058.png 1 0 0 1024 728
pos/train/paris_102.png 1 0 0 1024 543
pos/train/object0031.view05.png 1 0 0 480 640
pos/train/object0082.view05.png 1 0 0 480 640
pos/train/paris_028.png 1 0 0 1024 700
pos/train/object0030.view05.png 1 0 0 480 640
pos/train/monge_60.jpg 1 0 0 558 405
pos/train/budapest_008.png 1 0 0 732 1024
pos/train/paris_022.png 1 0 0 1024 649
pos/train/object0088.view04.png 1 0 0 480 640
pos/train/monge_75bis.jpg 1 0 0 525 280
pos/train/object0079.view01.png 1 0 0 640 480
pos/train/facade_44.png 1 0 0 679 437
pos/train/object0103.view01.png 1 0 0 480 640
pos/train/object0107.view02.png 1 0 0 480 640
pos/train/object0006.view03.png 1 0 0 480 640
pos/train/facade_0_0054919_0055060.png 1 0 0 351 348
pos/train/cmp_x0098.jpg 1 0 0 1024 650
pos/train/n_y_018.png 1 0 0 1024 595
pos/train/barcelona_021.png 1 0 0 1024 672
pos/train/paris_017.png 1 0 0 1024 525
pos/train/obj11__2.jpg 1 0 0 240 320
pos/train/facade_49.png 1 0 0 641 309
pos/train/paris_031.png 1 0 0 1024 485
pos/train/object0049.view02.png 1 0 0 640 480
pos/train/object0026.view04.png 1 0 0 480 640
pos/train/object0018.view02.png 1 0 0 480 640
pos/train/greece_004.png 1 0 0 1024 608
pos/train/s_f_001.png 1 0 0 1024 445
pos/train/object0076.view04.png 1 0 0 640 480
pos/train/object0075.view02.png 1 0 0 640 480
pos/train/paris_101.png 1 0 0 1024 303
pos/train/object0023.view04.png 1 0 0 480 640
pos/train/cmp_x0014.jpg 1 0 0 1024 608
pos/train/n_y_002.png 1 0 0 1024 443
pos/train/object0072.view02.png 1 0 0 480 640
pos/train/object0004.view01.png 1 0 0 480 640
pos/train/facade_0_0078500_0078702.png 1 0 0 309 332
pos/train/cmp_x0027.jpg 1 0 0 746 1024
pos/train/facade_43.png 1 0 0 623 302
pos/train/obj6__3.jpg 1 0 0 320 240
pos/train/object0041.view02.png 1 0 0 480 640
pos/train/object0039.view04.png 1 0 0 480 640
pos/train/object0111.view01.png 1 0 0 480 640
pos/train/object0061.view01.png 1 0 0 480 640
pos/train/paris_071.png 1 0 0 1024 360
pos/train/monge_71.jpg 1 0 0 504 342
pos/train/object0004.view04.png 1 0 0 480 640
pos/train/monge_75.jpg 1 0 0 534 307
pos/train/paris_052.png 1 0 0 1024 571
pos/train/object0047.view05.png 1 0 0 640 480
pos/train/object0038.view04.png 1 0 0 480 640
pos/train/object0038.view01.png 1 0 0 480 640
pos/train/cmp_x0070.jpg 1 0 0 1024 768
pos/train/object0062.view05.png 1 0 0 480 640
pos/train/facade_28.png 1 0 0 734 417
pos/train/facade_40.png 1 0 0 612 373
pos/train/facade_27.png 1 0 0 636 337
pos/train/object0073.view01.png 1 0 0 640 480
pos/train/object0033.view01.png 1 0 0 480 640
pos/train/object0089.view04.png 1 0 0 640 480
pos/train/object0111.view02.png 1 0 0 480 640
pos/train/monge_19.jpg 1 0 0 527 361
pos/train/object0018.view04.png 1 0 0 480 640
pos/train/object0002.view01.png 1 0 0 480 640
pos/train/object0121.view04.png 1 0 0 640 480
pos/train/paris_091.png 1 0 0 1024 665
pos/train/monge_66.jpg 1 0 0 538 265
pos/train/object0123.view04.png 1 0 0 480 640
pos/train/object0005.view05.png 1 0 0 640 480
pos/train/monge_58.jpg 1 0 0 617 329
pos/train/facade_6.png 1 0 0 718 577
pos/train/object0113.view05.png 1 0 0 480 640
pos/train/facade_0_0099285_0099509.png 1 0 0 407 421
pos/train/facade_0_0084424_0084655.png 1 0 0 368 465
pos/train/facade_8.png 1 0 0 698 313
pos/train/object0073.view05.png 1 0 0 640 480
pos/train/obj8__3.jpg 1 0 0 240 320
pos/train/object0065.view02.png 1 0 0 480 640
pos/train/paris_036.png 1 0 0 1024 479
pos/train/cmp_x0177.jpg 1 0 0 494 681
pos/train/cmp_x0148.jpg 1 0 0 1024 773
pos/train/obj1__1.jpg 1 0 0 320 240
pos/train/object0101.view01.png 1 0 0 480 640
pos/train/monge_14.jpg 1 0 0 628 235
pos/train/paris_094.png 1 0 0 1024 546
pos/train/cmp_x0016.jpg 1 0 0 1024 658
pos/train/facade_0_0066530_0066682.png 1 0 0 246 299
pos/train/cmp_x0005.jpg 1 0 0 1024 924
pos/train/object0016.view01.png 1 0 0 480 640
pos/train/object0102.view02.png 1 0 0 480 640
pos/train/cmp_x0004.jpg 1 0 0 1024 733
pos/train/monge_6.jpg 1 0 0 626 316
pos/train/cmp_x0174.jpg 1 0 0 422 511
pos/train/monge_2.jpg 1 0 0 604 503
pos/train/object0098.view01.png 1 0 0 480 640
pos/train/monge_48.jpg 1 0 0 516 367
pos/train/monge_7.jpg 1 0 0 623 284
pos/train/facade_39.png 1 0 0 641 434
pos/train/object0084.view01.png 1 0 0 480 640
pos/train/obj8__2.jpg 1 0 0 240 320
pos/train/greece_006.png 1 0 0 1024 550
pos/train/cmp_x0002.jpg 1 0 0 1024 574
pos/train/monge_76.jpg 1 0 0 556 315
pos/train/facade_29.png 1 0 0 701 372
pos/train/object0044.view04.png 1 0 0 480 640
pos/train/paris_015.png 1 0 0 1024 517
pos/train/facade_0_0067243_0067437.png 1 0 0 309 458
pos/train/object0040.view02.png 1 0 0 480 640
pos/train/cmp_x0063.jpg 1 0 0 667 1024
pos/train/paris_000.png 1 0 0 1024 547
pos/train/paris_077.png 1 0 0 1024 547
pos/train/object0026.view05.png 1 0 0 480 640
pos/train/object0003.view04.png 1 0 0 480 640
pos/train/object0007.view03.png 1 0 0 480 640
pos/train/object0046.view05.png 1 0 0 480 640
pos/train/paris_082.png 1 0 0 1024 632
pos/train/object0102.view03.png 1 0 0 480 640
pos/train/object0122.view04.png 1 0 0 480 640
pos/train/paris_061.png 1 0 0 1024 679
pos/train/object0054.view03.png 1 0 0 640 480
pos/train/object0082.view01.png 1 0 0 480 640
pos/train/object0109.view02.png 1 0 0 480 640
pos/train/object0018.view01.png 1 0 0 480 640
pos/train/paris_002.png 1 0 0 1024 679
pos/train/monge_25.jpg 1 0 0 520 414
pos/train/n_y_003.png 1 0 0 1024 696
pos/train/object0039.view02.png 1 0 0 480 640
pos/train/facade_58.png 1 0 0 612 230
pos/train/paris_126.png 1 0 0 1024 495
pos/train/obj4__2.jpg 1 0 0 240 320
pos/train/s_f_012.png 1 0 0 1024 516
pos/train/paris_067.png 1 0 0 1024 507
pos/train/monge_43.jpg 1 0 0 553 308
pos/train/facade_0_0078926_0079181.png 1 0 0 338 434
pos/train/object0055.view02.png 1 0 0 640 480
pos/train/facade_50.png 1 0 0 689 420
pos/train/object0015.view04.png 1 0 0 480 640
pos/train/monge_18.jpg 1 0 0 616 332
pos/train/object0042.view01.png 1 0 0 480 640
pos/train/object0023.view05.png 1 0 0 480 640
pos/train/s_f_010.png 1 0 0 1024 600
pos/train/cmp_x0180.jpg 1 0 0 397 657
pos/train/paris_124.png 1 0 0 1024 588
pos/train/object0108.view02.png 1 0 0 480 640
pos/train/object0052.view03.png 1 0 0 640 480
pos/train/paris_027.png 1 0 0 1024 552
pos/train/budapest_010.png 1 0 0 1024 854
pos/train/object0038.view03.png 1 0 0 480 640
pos/train/obj7__3.jpg 1 0 0 240 320
pos/train/obj14__3.jpg 1 0 0 240 320
pos/train/paris_039.png 1 0 0 1024 640
pos/train/object0116.view02.png 1 0 0 640 480
pos/train/obj4__3.jpg 1 0 0 240 320
pos/train/object0044.view05.png 1 0 0 480 640
pos/train/object0117.view02.png 1 0 0 480 640
pos/train/object0054.view02.png 1 0 0 640 480
pos/train/n_y_009.png 1 0 0 1024 809
pos/train/s_d_006.png 1 0 0 839 1024
pos/train/monge_10.jpg 1 0 0 649 339
pos/train/monge_15.jpg 1 0 0 542 201
pos/train/facade_0_0056632_0057119.png 1 0 0 394 405
pos/train/obj5__2.jpg 1 0 0 240 320
pos/train/monge_78.jpg 1 0 0 557 239
pos/train/barcelona_005.png 1 0 0 1024 682
pos/train/object0085.view02.png 1 0 0 480 640
pos/train/cmp_x0179.jpg 1 0 0 402 424
pos/train/paris_021.png 1 0 0 1024 401
pos/train/cmp_x0185.jpg 1 0 0 501 383
pos/train/facade_10.png 1 0 0 626 378
pos/train/object0107.view05.png 1 0 0 480 640
pos/train/barcelona_024.png 1 0 0 710 1024
pos/train/object0046.view03.png 1 0 0 480 640
pos/train/n_y_016.png 1 0 0 1024 533
pos/train/object0002.view02.png 1 0 0 480 640
pos/train/object0020.view05.png 1 0 0 480 640
pos/train/monge_4.jpg 1 0 0 635 321
pos/train/obj8__4.jpg 1 0 0 240 320
pos/train/facade_0_0079428_0079641.png 1 0 0 369 392
pos/train/object0101.view04.png 1 0 0 480 640
pos/train/paris_088.png 1 0 0 944 1024
pos/train/barcelona_007.png 1 0 0 1024 574
pos/train/object0098.view05.png 1 0 0 640 480
pos/train/facade_18.png 1 0 0 600 432
pos/train/paris_048.png 1 0 0 1024 516
pos/train/cmp_x0169.jpg 1 0 0 414 895
pos/train/facade_19.png 1 0 0 720 661
pos/train/cmp_x0006.jpg 1 0 0 1024 933
pos/train/object0091.view04.png 1 0 0 480 640
pos/train/object0040.view01.png 1 0 0 480 640
pos/train/facade_15.png 1 0 0 681 431
pos/train/object0036.view05.png 1 0 0 480 640
pos/train/paris_070.png 1 0 0 1024 552
pos/train/paris_081.png 1 0 0 1024 516
pos/train/paris_113.png 1 0 0 1024 575
pos/train/object0043.view01.png 1 0 0 480 640
pos/train/object0004.view05.png 1 0 0 480 640
pos/train/object0031.view01.png 1 0 0 480 640
pos/train/object0117.view01.png 1 0 0 480 640
pos/train/object0068.view01.png 1 0 0 480 640
pos/train/object0109.view03.png 1 0 0 480 640
pos/train/object0104.view02.png 1 0 0 480 640
pos/train/cmp_x0181.jpg 1 0 0 338 696
pos/train/cmp_x0178.jpg 1 0 0 390 564
pos/train/obj17__1.jpg 1 0 0 320 240
pos/train/object0019.view03.png 1 0 0 480 640
pos/train/budapest_017.png 1 0 0 592 1024
pos/train/object0081.view01.png 1 0 0 480 640
pos/train/object0115.view02.png 1 0 0 480 640
pos/train/paris_083.png 1 0 0 1024 634
pos/train/paris_044.png 1 0 0 1024 623
pos/train/paris_065.png 1 0 0 1024 844
pos/train/paris_007.png 1 0 0 682 1024
pos/train/facade_9.png 1 0 0 612 765
pos/train/paris_097.png 1 0 0 1024 373
pos/train/cmp_x0099.jpg 1 0 0 1024 738
pos/train/object0059.view01.png 1 0 0 480 640
pos/train/paris_103.png 1 0 0 1024 499
pos/train/paris_105.png 1 0 0 1024 799
pos/train/facade_0_0068897_0069182.png 1 0 0 393 468
pos/train/object0071.view04.png 1 0 0 480 640
pos/train/paris_041.png 1 0 0 1024 546
pos/train/paris_072.png 1 0 0 1024 574
pos/train/object0104.view03.png 1 0 0 480 640
pos/train/obj17__2.jpg 1 0 0 320 240
pos/train/object0093.view04.png 1 0 0 480 640
pos/train/monge_32.jpg 1 0 0 562 300
pos/train/object0009.view04.png 1 0 0 480 640
pos/train/greece_007.png 1 0 0 1024 653
pos/train/object0112.view01.png 1 0 0 480 640
pos/train/facade_0_0058678_0058997.png 1 0 0 354 386
pos/train/object0120.view02.png 1 0 0 480 640
pos/train/facade_57.png 1 0 0 686 491
pos/train/object0046.view02.png 1 0 0 480 640
pos/train/s_f_009.png 1 0 0 1024 601
pos/train/object0102.view01.png 1 0 0 480 640
pos/train/monge_23.jpg 1 0 0 522 247
pos/train/monge_38.jpg 1 0 0 549 414
pos/train/object0050.view05.png 1 0 0 480 640
pos/train/monge_56.jpg 1 0 0 487 401
pos/train/cmp_x0149.jpg 1 0 0 1024 783
pos/train/paris_110.png 1 0 0 1024 807
pos/train/cmp_x0013.jpg 1 0 0 1024 762
pos/train/monge_50.jpg 1 0 0 523 366
pos/train/cmp_x0072.jpg 1 0 0 1024 768
pos/train/paris_005.png 1 0 0 1024 680
pos/train/paris_133.png 1 0 0 1024 438
pos/train/paris_108.png 1 0 0 1024 685
pos/train/paris_012.png 1 0 0 1024 508
pos/train/s_f_008.png 1 0 0 1024 369
pos/train/facade_3.png 1 0 0 524 304
pos/train/cmp_x0160.jpg 1 0 0 382 443
pos/train/object0078.view04.png 1 0 0 640 480
pos/train/object0083.view04.png 1 0 0 640 480
pos/train/object0072.view05.png 1 0 0 480 640
pos/train/n_y_020.png 1 0 0 1024 241
pos/train/barcelona_016.png 1 0 0 1024 693
pos/train/object0122.view03.png 1 0 0 480 640
pos/train/paris_054.png 1 0 0 1024 808
pos/train/object0116.view03.png 1 0 0 640 480
pos/train/object0030.view03.png 1 0 0 480 640
pos/train/object0119.view04.png 1 0 0 640 480
pos/train/paris_104.png 1 0 0 1024 357
pos/train/paris_073.png 1 0 0 1024 695
pos/train/object0107.view01.png 1 0 0 480 640
pos/train/barcelona_011.png 1 0 0 1024 636
pos/train/obj17__4.jpg 1 0 0 320 240
pos/train/object0087.view03.png 1 0 0 480 640
pos/train/monge_57.jpg 1 0 0 525 646
pos/train/object0016.view05.png 1 0 0 480 640
pos/train/object0051.view02.png 1 0 0 480 640
pos/train/object0018.view05.png 1 0 0 480 640
pos/train/greece_000.png 1 0 0 1024 897
pos/train/cmp_x0154.jpg 1 0 0 805 665
pos/train/object0111.view04.png 1 0 0 480 640
pos/train/object0018.view03.png 1 0 0 480 640
pos/train/object0121.view01.png 1 0 0 640 480
pos/train/object0040.view05.png 1 0 0 480 640
pos/train/paris_125.png 1 0 0 1024 903
pos/train/facade_0_0096152_0096460.png 1 0 0 275 409
pos/train/monge_79bis.jpg 1 0 0 562 221
pos/train/monge_39.jpg 1 0 0 543 273
pos/train/object0067.view01.png 1 0 0 480 640
pos/train/object0041.view04.png 1 0 0 480 640
pos/train/obj16__3.jpg 1 0 0 240 320
pos/train/paris_130.png 1 0 0 521 1024
pos/train/monge_70.jpg 1 0 0 592 308
pos/train/n_y_001.png 1 0 0 1024 527
pos/train/cmp_x0161.jpg 1 0 0 469 581
pos/train/object0023.view03.png 1 0 0 480 640
pos/train/paris_117.png 1 0 0 981 1024
pos/train/object0103.view03.png 1 0 0 480 640
pos/train/monge_59.jpg 1 0 0 525 260
pos/train/n_y_004.png 1 0 0 1024 715
pos/train/paris_025.png 1 0 0 1024 713
pos/train/object0079.view05.png 1 0 0 640 480
pos/train/object0023.view01.png 1 0 0 480 640
pos/train/s_f_002.png 1 0 0 1024 666
pos/train/paris_019.png 1 0 0 1024 535
pos/train/object0110.view05.png 1 0 0 480 640
pos/train/paris_034.png 1 0 0 1024 523
pos/train/object0010.view01.png 1 0 0 480 640
pos/train/cmp_x0010.jpg 1 0 0 1024 897
pos/train/object0100.view05.png 1 0 0 480 640
pos/train/object0064.view04.png 1 0 0 480 640
pos/train/facade_11.png 1 0 0 602 483
pos/train/monge_53.jpg 1 0 0 548 348
pos/train/paris_134.png 1 0 0 1024 402
pos/train/object0120.view03.png 1 0 0 480 640
pos/train/object0083.view05.png 1 0 0 640 480
pos/train/n_y_006.png 1 0 0 810 1024
pos/train/s_d_004.png 1 0 0 1024 586
pos/train/barcelona_009.png 1 0 0 1024 738
pos/train/facade_0_0053403_0053679.png 1 0 0 518 460
pos/train/monge_79.jpg 1 0 0 507 262
pos/train/object0056.view02.png 1 0 0 480 640
pos/train/monge_29.jpg 1 0 0 535 457
pos/train/paris_148.png 1 0 0 1024 982
pos/train/facade_31.png 1 0 0 659 399
pos/train/timisoara_007.png 1 0 0 661 1024
pos/train/timisoara_009.png 1 0 0 746 1024
pos/train/object0078.view01.png 1 0 0 640 480
pos/train/object0017.view05.png 1 0 0 480 640
pos/train/obj11__3.jpg 1 0 0 240 320
pos/train/monge_37.jpg 1 0 0 533 291
pos/train/object0010.view03.png 1 0 0 480 640
pos/train/cmp_x0057.jpg 1 0 0 639 1024
pos/train/monge_9.jpg 1 0 0 603 376
pos/train/object0122.view05.png 1 0 0 480 640
pos/train/object0041.view03.png 1 0 0 480 640
pos/train/cmp_x0187.jpg 1 0 0 564 475
pos/train/facade_0_0098610_0099003.png 1 0 0 400 435
pos/train/monge_36.jpg 1 0 0 539 373
pos/train/object0036.view02.png 1 0 0 480 640
pos/train/timisoara_016.png 1 0 0 365 1024
pos/train/monge_13.jpg 1 0 0 566 359
pos/train/n_y_019.png 1 0 0 1024 296
pos/train/object0117.view03.png 1 0 0 480 640
pos/train/cmp_x0020.jpg 1 0 0 1024 563
pos/train/cmp_x0184.jpg 1 0 0 647 375
pos/train/obj12__4.jpg 1 0 0 320 240
pos/train/cmp_x0176.jpg 1 0 0 296 839
pos/train/object0098.view02.png 1 0 0 480 640
pos/train/object0108.view05.png 1 0 0 640 480
pos/train/object0013.view05.png 1 0 0 640 480
pos/train/facade_45.png 1 0 0 667 302
pos/train/cmp_x0100.jpg 1 0 0 1024 643
pos/train/object0046.view01.png 1 0 0 480 640
pos/train/object0009.view02.png 1 0 0 480 640
pos/train/object0109.view05.png 1 0 0 480 640
pos/train/facade_21.png 1 0 0 710 401
pos/train/object0107.view04.png 1 0 0 480 640
pos/train/object0015.view05.png 1 0 0 480 640
pos/train/facade_0_0081240_0081479.png 1 0 0 344 346
pos/train/n_y_007.png 1 0 0 942 1024
pos/train/facade_0_0081695_0081921.png 1 0 0 294 321
pos/train/monge_69.jpg 1 0 0 518 290
pos/train/cmp_x0017.jpg 1 0 0 1024 527
pos/train/facade_0_0084815_0085022.png 1 0 0 317 404
pos/train/object0099.view03.png 1 0 0 480 640
pos/train/facade_51.png 1 0 0 697 217
pos/train/object0101.view03.png 1 0 0 480 640
pos/train/paris_040.png 1 0 0 1024 694
pos/train/monge_61.jpg 1 0 0 514 255
pos/train/cmp_x0143.jpg 1 0 0 787 1024
pos/train/object0098.view03.png 1 0 0 480 640
pos/train/object0108.view01.png 1 0 0 480 640
pos/train/facade_0_0071863_0072055.png 1 0 0 449 377
pos/train/obj11__1.jpg 1 0 0 240 320
pos/train/object0047.view01.png 1 0 0 640 480
pos/train/object0034.view03.png 1 0 0 480 640
pos/train/object0031.view04.png 1 0 0 480 640
pos/train/object0113.view01.png 1 0 0 480 640
pos/train/object0087.view05.png 1 0 0 640 480
pos/train/barcelona_022.png 1 0 0 1024 1020
pos/train/barcelona_018.png 1 0 0 1024 753
pos/train/object0013.view04.png 1 0 0 480 640
pos/train/object0042.view04.png 1 0 0 480 640
pos/train/paris_078.png 1 0 0 1024 580
pos/train/paris_033.png 1 0 0 1024 814
pos/train/paris_023.png 1 0 0 1024 383
pos/train/barcelona_015.png 1 0 0 1024 733
pos/train/obj4__1.jpg 1 0 0 240 320
pos/train/cmp_x0039.jpg 1 0 0 878 1024
pos/train/s_f_013.png 1 0 0 1024 544
pos/train/object0082.view02.png 1 0 0 480 640
pos/train/object0024.view03.png 1 0 0 480 640
pos/train/object0006.view04.png 1 0 0 480 640
pos/train/monge_1.jpg 1 0 0 640 404
pos/train/paris_063.png 1 0 0 1024 690
pos/train/paris_107.png 1 0 0 1024 952
pos/train/monge_51.jpg 1 0 0 511 327
pos/train/monge_55.jpg 1 0 0 541 361
pos/train/facade_35.png 1 0 0 642 314
pos/train/facade_0_0095157_0095308.png 1 0 0 338 289
pos/train/n_y_014.png 1 0 0 690 1024
